timestamp,open,high,low,close,volume,SMA_50,SMA_200,VWAP,ATR,BB_middle,BB_upper,BB_lower,RSI,EMA_12,EMA_26,MACD,MACD_signal
2024-11-26,92970.66,94998.05,90777.61,91956.47,39889.553956,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-27,91956.47,97205.49,91784.81,95840.17,34718.023646,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-28,95840.17,96561.44,94633.16,95643.21,26950.700255,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-29,95643.21,98623.43,95358.95,97442.02,24026.846353,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-11-30,97442.02,97450.7,96080.69,96416.45,10112.093814,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-01,96416.45,97833.27,95695.61,97192.64,13315.929962,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-02,97192.64,98136.0,94377.93,95819.47,30154.593592,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-03,95819.47,96293.92,93571.0,95848.38,22777.468721,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-04,95848.38,99000.0,94569.93,98573.35,25247.423291,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-05,98573.35,104285.37,90804.06,96908.75,47527.266043,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-06,96908.75,101901.83,96256.55,99723.09,33362.319411,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-07,99723.09,100437.44,98836.78,99843.19,18552.151572,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-08,99843.19,101369.66,98660.6,101112.48,17243.779066,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-09,101112.48,101217.47,94052.54,97282.39,33853.927594,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-10,97282.39,98279.75,94231.72,96585.84,42837.463105,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-11,96585.84,101894.76,95652.72,101133.19,29579.562193,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-12,101133.19,102560.63,99307.41,100001.68,30402.869475,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-13,100001.68,101923.08,99197.9,101431.58,21602.061301,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-14,101431.58,102661.3,100608.19,101414.21,21270.585143,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-15,101414.21,105358.34,101235.27,104486.9,17880.847078,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-16,104486.9,107799.99,103342.84,106061.34,25711.45197,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-17,106061.34,108374.89,105318.24,106121.56,27124.81597,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-18,106121.56,106500.78,99964.34,100206.58,38110.626113,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-19,100206.58,102810.32,95685.64,97461.75,34402.225315,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-20,97461.75,98250.0,92270.71,97810.53,35700.275892,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-21,97810.53,99550.0,96400.0,97284.56,25226.627631,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-22,97284.56,97452.41,94243.36,95184.49,23525.10738,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-23,95184.49,96538.53,92517.83,94886.47,28359.186549,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-24,94886.47,99499.99,93560.17,98671.43,23938.323931,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-25,98671.43,99601.85,97629.66,99440.87,20945.33302,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-26,99440.87,99980.75,95194.0,95783.86,25072.760176,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-27,95783.86,97547.24,93481.23,94300.45,24918.439096,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-28,94300.45,95738.6,94127.01,95298.41,13175.275667,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-29,95298.41,95342.7,93000.0,93740.11,17086.342995,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-30,93740.11,95017.22,91514.06,92789.06,26250.536664,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2024-12-31,92789.06,96289.09,92032.52,93571.01,16281.819458,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-01,93571.01,95171.35,92912.18,94602.88,10054.529632,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-02,94602.88,97850.0,94390.09,96997.37,23272.394877,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-03,96997.37,98988.01,96100.0,98182.95,17020.133825,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-04,98182.95,98783.0,97525.0,98225.07,9147.545425,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-05,98225.07,98841.92,97275.01,98372.94,10802.876804,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-06,98372.94,102480.52,97916.5,102222.38,26336.37646,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-07,102222.38,102734.03,96141.6,96950.74,24861.141445,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-08,96950.74,97274.08,92508.06,95056.22,31305.429669,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-09,95056.22,95392.64,91200.0,92543.96,34102.763535,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-10,92543.96,95856.34,92204.6,94723.41,37047.201138,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-11,94723.41,95028.53,93836.29,94617.18,12615.332405,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-12,94617.18,95468.68,93716.62,94552.84,14634.201198,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-13,94552.84,95950.05,89147.0,94544.68,40755.366053,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-14,94544.68,97386.1,94371.99,96566.31,36624.553906,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-15,96566.31,100686.24,96503.41,100508.73,36845.69391,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-16,100508.73,100887.2,97328.76,99982.56,23405.447642,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-17,99982.56,105846.03,99943.55,104084.75,34640.810979,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-18,104084.75,104990.62,102265.67,104553.19,24193.38729,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-19,104553.19,106457.79,99652.18,101337.81,34798.567223,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-20,101337.81,109900.0,99544.15,102268.75,69196.252531,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-21,102268.75,107237.35,100074.14,106152.63,41775.627108,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-22,106152.63,106400.0,103334.3,103708.04,27091.874013,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-23,103708.04,106885.83,101251.41,103906.68,54831.977347,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-24,103906.68,107136.56,102747.12,104844.88,24096.5723,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-25,104844.88,105298.91,104094.9,104756.95,9897.712343,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-26,104756.95,105521.0,102500.0,102608.32,8310.388668,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-27,102608.32,103265.39,97750.4,102069.33,40908.525169,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-28,102069.33,103819.46,100260.81,101323.2,20804.980651,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-29,101323.2,104797.15,101316.07,103745.58,21807.686398,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-30,103745.58,106457.04,103290.02,104732.28,18946.985205,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-01-31,104732.28,106027.86,101526.3,102427.07,13924.236227,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-01,102427.07,102781.4,100267.49,100634.02,12393.131199,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-02,100634.02,101467.7,96126.87,97690.9,33464.699011,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-03,97690.9,102481.93,91201.0,101332.37,67790.823389,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-04,101332.37,101720.83,96128.18,97769.73,41828.109586,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-05,97769.73,99186.61,96155.33,96609.92,28563.521158,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-06,96609.92,99142.68,95678.11,96551.47,32949.734023,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-07,96551.47,100154.49,95613.02,96495.93,35072.05583,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-08,96495.93,96887.72,95687.89,96452.01,11873.583577,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-09,96452.01,97328.01,94713.67,96463.8,16522.871113,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-10,96463.8,98364.12,95250.81,97435.56,24557.527103,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-11,97435.56,98493.17,94874.95,95786.53,23813.434575,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-12,95786.53,98115.9,94069.03,97867.85,31994.076655,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-13,97867.85,98089.84,95218.26,96608.68,25747.045684,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-14,96608.68,98849.44,96274.23,97504.86,25983.597446,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-15,97504.86,97973.99,97223.75,97578.44,15696.329892,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-16,97578.44,97710.79,96038.95,96102.77,8351.824453,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-17,96102.77,97037.81,95202.44,95784.63,21570.369153,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-18,95784.63,96749.99,93391.66,95664.63,34514.89829,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-19,95664.63,96895.61,95048.93,96648.23,23034.832331,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-20,96648.23,98730.85,96426.31,98305.43,25219.499805,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-21,98305.43,99493.55,94605.0,96011.34,33262.679201,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-22,96011.34,96953.54,95676.88,96524.54,4495.05207,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-23,96524.54,96597.95,95243.8,96260.91,2620.67663,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-24,96260.91,96497.02,91311.43,91514.37,10847.695342,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-25,91514.37,92522.5,86053.0,88690.19,26973.022556,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
2025-02-26,88690.19,89400.0,82115.0,84509.52,16422.948467,98288.2796,81745.8741,83424.24357345505,3119.5171428571443,95410.51100000001,102158.15090800404,88662.87109199598,19.08631227190783,93262.17029296854,95631.40882612702,-2369.238533158481,-1332.1287763604057
