timestamp,open,high,low,close,volume,SMA_50,SMA_200,VWAP,ATR,BB_middle,BB_upper,BB_lower,RSI,EMA_12,EMA_26,MACD,MACD_signal
2024-11-27,3324.75,3685.0,3302.0,3653.12,266173.95248,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-11-28,3653.12,3661.54,3529.33,3578.97,191658.90304,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-11-29,3578.97,3645.27,3534.26,3591.62,178969.01915,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-11-30,3591.62,3739.0,3568.0,3703.83,170484.4853,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-01,3703.83,3746.71,3658.55,3706.65,158642.22665,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-02,3706.65,3760.7,3554.46,3643.4,222452.98228,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-03,3643.4,3670.91,3501.25,3614.85,262727.88632,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-04,3614.85,3887.27,3614.29,3837.56,351129.81399,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-05,3837.56,3956.79,3661.02,3784.94,460102.48948,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-06,3784.94,4087.75,3777.29,3998.96,392949.63146,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-07,3998.96,4024.59,3967.48,3996.53,133079.07231,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-08,3996.53,4016.13,3923.5,4004.57,127789.89644,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-09,4004.57,4006.51,3453.99,3711.75,407810.65264,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-10,3711.75,3781.07,3515.6,3628.25,434600.84083,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-11,3628.25,3848.89,3562.11,3832.15,206835.26029,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-12,3832.15,4000.0,3796.79,3881.75,338112.2985,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-13,3881.75,3969.05,3852.79,3906.88,248129.80073,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-14,3906.88,3945.51,3824.95,3870.11,187570.03812,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-15,3870.11,3976.18,3830.61,3960.25,159759.97593,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-16,3960.25,4108.86,3883.7,3986.65,320017.22362,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-17,3986.65,4042.31,3847.09,3892.99,267565.09089,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-18,3892.99,3908.0,3617.25,3626.76,415778.25661,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-19,3626.76,3720.63,3323.0,3417.08,544657.73177,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-20,3417.08,3497.92,3101.69,3472.2,527302.97366,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-21,3472.2,3555.9,3292.89,3339.22,252332.53565,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-22,3339.22,3403.39,3220.01,3282.28,197371.02864,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-23,3282.28,3467.49,3216.12,3422.5,295348.43377,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-24,3422.5,3541.0,3358.13,3493.66,178003.35338,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-25,3493.66,3548.16,3440.9,3497.18,147861.91202,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-26,3497.18,3515.73,3304.17,3334.99,199018.7095,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-27,3334.99,3444.57,3306.63,3333.54,177357.47596,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-28,3333.54,3428.95,3322.12,3404.39,98622.05885,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-29,3404.39,3414.15,3325.88,3356.55,89779.83245,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-30,3356.55,3437.79,3304.03,3361.76,194639.47837,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2024-12-31,3361.76,3452.03,3315.8,3337.43,152092.08429,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-01,3337.43,3375.39,3312.72,3360.54,102339.77359,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-02,3360.54,3511.76,3354.64,3455.79,208233.96534,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-03,3455.79,3631.15,3422.93,3609.58,184648.1227,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-04,3609.58,3672.0,3571.74,3657.26,133238.77507,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-05,3657.26,3676.15,3593.83,3636.25,106945.95403,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-06,3636.25,3745.7,3610.18,3687.15,228108.83603,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-07,3687.15,3701.48,3356.3,3381.23,332801.33839,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-08,3381.23,3415.22,3208.01,3327.33,392053.59765,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-09,3327.33,3357.71,3157.47,3219.08,348690.13418,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-10,3219.08,3322.88,3194.81,3267.1,327356.89983,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-11,3267.1,3320.87,3218.89,3283.57,169456.12789,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-12,3283.57,3300.75,3224.48,3267.72,150470.26476,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-13,3267.72,3339.0,2911.85,3137.69,512363.5387,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-14,3137.69,3257.14,3126.05,3225.77,351649.45204,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-15,3225.77,3474.34,3186.43,3451.59,341594.29381,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-16,3451.59,3460.7,3264.99,3308.09,230042.51448,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-17,3308.09,3526.71,3307.53,3474.08,282083.94659,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-18,3474.08,3494.88,3227.21,3307.56,340283.25302,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-19,3307.56,3449.82,3130.43,3215.36,638682.16993,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-20,3215.36,3456.64,3142.89,3284.0,692543.40373,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-21,3284.0,3368.57,3203.94,3327.32,277484.34933,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-22,3327.32,3367.03,3222.22,3243.16,201952.15555,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-23,3243.16,3348.99,3184.21,3339.0,306812.64505,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-24,3339.0,3429.9,3275.4,3310.32,237133.16684,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-25,3310.32,3350.88,3268.81,3319.28,139088.38139,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-26,3319.28,3361.97,3229.33,3232.41,135406.34812,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-27,3232.41,3254.28,3020.54,3182.58,351304.97988,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-28,3182.58,3223.6,3039.74,3077.48,211043.70193,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-29,3077.48,3183.18,3054.13,3113.27,274356.97749,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-30,3113.27,3284.15,3091.06,3247.48,271503.56537,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-01-31,3247.48,3438.0,3213.55,3301.15,250436.24834,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-01,3301.15,3332.19,3101.01,3116.87,297132.61828,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-02,3116.87,3162.84,2745.01,2870.04,649809.67105,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-03,2870.04,2921.4,2098.82,2879.85,2316664.29405,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-04,2879.85,2888.7,2632.74,2731.52,784836.63585,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-05,2731.52,2827.36,2698.65,2788.27,550072.62995,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-06,2788.27,2858.1,2655.2,2687.06,482971.19717,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-07,2687.06,2799.46,2562.32,2622.19,470275.52101,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-08,2622.19,2667.73,2588.62,2632.73,272188.39358,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-09,2632.73,2699.62,2520.7,2627.58,312399.29362,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-10,2627.58,2694.09,2559.59,2661.24,328341.25448,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-11,2661.24,2725.82,2559.0,2602.69,406956.07171,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-12,2602.69,2795.92,2547.05,2738.86,489776.18255,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-13,2738.86,2757.84,2613.06,2676.02,324076.29332,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-14,2676.02,2792.33,2664.33,2726.09,346036.18387,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-15,2726.09,2739.13,2661.0,2693.25,195257.50513,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-16,2693.25,2726.86,2651.71,2661.36,186223.02035,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-17,2661.36,2849.67,2637.46,2744.3,321657.70513,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-18,2744.3,2757.25,2605.32,2672.25,342146.1991,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-19,2672.25,2737.09,2656.04,2715.46,280504.9774,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-20,2715.46,2770.88,2706.35,2738.4,292409.37257,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-21,2738.4,2846.0,2600.0,2656.26,441025.28534,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-22,2656.26,2798.88,2647.65,2763.25,111731.67776,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-23,2763.25,2855.42,2744.44,2819.51,87115.36898,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-24,2819.51,2839.36,2467.3,2512.77,119550.86755,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-25,2512.77,2534.1,2314.8,2495.59,201887.22423,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
2025-02-26,2495.59,2507.91,2251.91,2331.11,188457.14348,2972.5382,2934.38685,2984.5366888642266,163.66785714285717,2654.5455,2873.316687987969,2435.7743120120313,31.99890514493586,2618.216472740371,2741.309602918671,-123.09313017829982,-113.12305289137527
